 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha aspect_deg D_model D_true model eta etafit chi2
13120 1.0 226.43346369281355 7.86204968905713 7406.0 48863.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 47.69055784933693 0.9 1 NEATM 1.456 1 0.1
13121 1.0 314.1542359610623 -39.11406282980341 21549.0 146188.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 58.901997476784736 1.603 1 NEATM 1.569 1 0.0
13122 1.0 98.47513253362888 -84.55765355892314 22153.0 148216.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 102.42253360400532 1.593 1 NEATM 1.54 1 0.0
13123 1.0 287.29686020852296 37.8606292153584 9657.0 84791.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 32.96220165726262 1.547 1 NEATM 2.165 1 0.0
13124 1.0 66.8289399501428 -88.58086136848073 22104.0 147575.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 98.24898298198325 1.587 1 NEATM 1.536 1 0.0
13125 1.0 343.0049965099 -22.9177674322208 26319.0 152434.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 73.24680063292884 1.414 1 NEATM 1.264 1 0.0
13126 1.0 247.4957794996135 5.496698621300723 6967.0 49538.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 26.926973214266276 0.972 1 NEATM 1.619 1 0.0
13127 1.0 77.58276376088104 75.98006311809476 6527.0 62156.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 96.42323077303787 0.376 1 NEATM 0.449 1 3527.5
13128 1.0 341.0534125760127 -73.89098189407798 21597.0 146121.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 90.41192704351272 1.598 1 NEATM 1.563 1 0.0
13129 1.0 263.1080904372568 -16.930382045708924 10531.0 72753.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 26.461840849706476 1.148 1 NEATM 1.581 1 0.0
13130 1.0 91.4189913342093 -85.6236240521716 22122.0 148064.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 101.3629601226072 1.593 1 NEATM 1.541 1 0.0
13131 1.0 76.79231185229351 -28.33002281851374 11878.0 83485.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 152.854639434229 1.25 1 NEATM 1.625 1 0.0
13132 1.0 186.5522570150388 22.00159059116308 12066.0 76303.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 85.53569303622757 1.084 1 NEATM 1.402 1 0.0
13133 1.0 9.238578499631366 -39.767769318852295 21266.0 128846.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 98.0653769144044 1.355 1 NEATM 1.341 1 0.0
13134 1.0 74.68922715879938 -52.24500906198568 17059.0 117844.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 131.90219099516986 1.463 1 NEATM 1.602 1 0.0
13135 1.0 152.88676875054225 -69.17341800112314 24303.0 153065.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 107.39851935179678 1.532 1 NEATM 1.421 1 0.0
13136 1.0 134.7011929203212 13.88524392366152 13658.0 105405.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 135.00944386624235 1.532 1 NEATM 1.846 1 0.0
13137 1.0 166.88715277133184 35.14860106284348 10371.0 80354.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 100.14222617565444 1.341 1 NEATM 1.845 1 0.0
13138 1.0 99.94633426610348 30.95228530724802 6039.0 55466.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 141.7038052113147 1.303 1 NEATM 2.268 1 0.0
13139 1.0 211.24236472494076 80.79498372969132 6322.0 64126.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 78.95865561397112 1.535 1 NEATM 2.566 1 0.0
13140 1.0 310.9880181323633 -89.51342149916951 22085.0 147249.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 96.60165539000639 1.583 1 NEATM 1.533 1 0.0
13141 1.0 42.31146814633191 26.49539770092649 9172.0 55906.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 119.32217377120031 0.895 1 NEATM 1.31 1 0.1
13142 1.0 186.2564785754811 18.070602677575124 13217.0 79836.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 86.21916075737606 1.062 1 NEATM 1.316 1 0.0
13143 1.0 47.54451828425519 15.973129794651868 8549.0 52904.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 128.11729948942943 0.882 1 NEATM 1.334 1 0.1
13144 1.0 258.06948522933374 83.29865757124364 6727.0 66835.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 76.58578877128686 1.538 1 NEATM 2.506 1 0.0
13145 1.0 142.5814930106257 -86.96309879339286 22376.0 148395.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 99.01782469487392 1.582 1 NEATM 1.523 1 0.0
13146 1.0 203.55167226906323 35.36683752626102 7300.0 56476.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 70.4841731914147 1.123 1 NEATM 1.823 1 0.0
13147 1.0 65.9807410370683 56.462156946335426 6372.0 54356.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 112.3426978514579 1.205 1 NEATM 2.066 1 0.0
13148 1.0 52.1451933636158 1.7652953918851466 8711.0 54983.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 136.79091552550258 0.917 1 NEATM 1.377 1 0.1
13149 1.0 175.70026103362363 -29.88632347257435 26844.0 137908.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 101.12741847884118 1.202 1 NEATM 1.059 1 0.0
13150 1.0 128.020585625984 52.35122938093289 6481.0 64838.99999999999 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 114.16154564591773 1.524 1 NEATM 2.525 1 0.0
13151 1.0 338.5555002910127 -72.49627338616357 21679.0 146541.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 89.1573541379403 1.599 1 NEATM 1.562 1 0.0
13152 1.0 275.5170913705075 -10.43358520861345 11201.0 82212.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 17.453589493695368 1.291 1 NEATM 1.721 1 0.0
13153 1.0 269.51890314619703 3.5914274227508827 8647.0 66595.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 6.051080493285494 1.214 1 NEATM 1.822 1 0.0
13154 1.0 325.33910630853603 34.91215396821855 19811.0 126449.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 54.25504570389043 1.408 1 NEATM 1.441 1 0.0
13155 1.0 30.03207675912668 -73.6405682341663 20996.0 142245.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 103.71658899700016 1.579 1 NEATM 1.566 1 0.0
13156 1.0 198.78928917206636 -49.00328972318503 22795.0 125160.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 86.08251339483179 1.218 1 NEATM 1.165 1 0.0
13157 1.0 210.4113848240768 -16.14571871577739 15225.0 78826.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 67.53710869368405 0.913 1 NEATM 1.045 1 0.1
13158 1.0 346.2970962770024 22.19304114362352 24756.0 132900.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 70.50221570053374 1.23 1 NEATM 1.129 1 0.0
13159 1.0 105.17310964531758 69.65294061913514 6065.0 60101.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 103.00551885305849 1.455 1 NEATM 2.493 1 0.0
13160 1.0 86.69836076956085 21.388710283447764 5927.0 49232.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 150.59192750186148 1.119 1 NEATM 1.991 1 0.0
13161 1.0 36.10581921557922 -65.9769352317118 20124.0 135462.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 108.8261065120286 1.531 1 NEATM 1.55 1 0.0
13162 1.0 5.9146666529307135 86.50442390171082 6996.0 67281.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 83.10336738886205 1.498 1 NEATM 2.41 1 0.0
13163 1.0 334.6305540451886 66.92143225598872 10396.0 83801.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 72.17895915536064 1.421 1 NEATM 1.944 1 0.0
13164 1.0 241.16995677272763 0.4897370061583217 7369.0 50040.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 33.9134851479787 0.936 1 NEATM 1.52 1 0.0
13165 1.0 282.6550483283296 76.02263672339393 7278.0 70565.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 69.17649623675872 1.545 1 NEATM 2.435 1 0.0
13166 1.0 101.42283807142168 7.448542876284435 8012.0 68197.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 164.01219595665617 1.348 1 NEATM 2.073 1 0.0
13167 1.0 211.1076598270776 76.19509222004936 6203.0 62978.99999999999 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 77.04755168191494 1.523 1 NEATM 2.568 1 0.0
13168 1.0 23.02389580355321 59.38152634860177 9835.0 71281.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 93.17869385227257 1.188 1 NEATM 1.685 1 0.0
13169 1.0 174.82593453646425 84.29155385297352 6380.0 64333.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 84.00280589057022 1.529 1 NEATM 2.548 1 0.0
13170 1.0 351.89825030800085 75.5609059400685 8528.0 74040.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 80.09041512576478 1.43 1 NEATM 2.129 1 0.0
13171 1.0 315.54188831397266 -83.5139128628575 21756.0 145951.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 92.0830429977439 1.584 1 NEATM 1.545 1 0.0
13172 1.0 121.73722266126444 -58.54103925103081 22735.0 151028.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 124.37533669460691 1.598 1 NEATM 1.527 1 0.0
13173 1.0 346.16525563493946 -19.95575812178656 26563.0 150075.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 75.36677977340622 1.371 1 NEATM 1.22 1 0.0
13174 1.0 83.41258552963363 81.38568551317573 6582.0 63873.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 91.46079127650583 0.377 1 NEATM 0.449 1 3623.1
13175 1.0 341.75477606964535 -35.99479449433267 24557.0 151447.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 76.1417795927475 1.494 1 NEATM 1.38 1 0.0
13176 1.0 338.8959736943395 -61.11582410023181 21952.0 146960.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 84.20723398589443 1.587 1 NEATM 1.541 1 0.0
13177 1.0 287.71293144686103 69.53483989558077 7759.0 73781.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 63.12925611808653 1.552 1 NEATM 2.381 1 0.0
13178 1.0 226.9612572720448 -9.649005213023472 9765.0 58523.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 50.237268115500626 0.902 1 NEATM 1.281 1 0.1
13179 1.0 314.7436679849809 73.41760698377868 8506.0 76651.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 70.5457371854831 1.506 1 NEATM 2.231 1 0.0
13180 1.0 105.48730242280682 -61.15851606237421 20954.0 143407.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 125.22184087367536 1.601 1 NEATM 1.588 1 0.0
13181 1.0 305.61967991265055 29.00115207145791 15866.000000000002 117107.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 36.624891454422865 1.55 1 NEATM 1.746 1 0.0
13182 1.0 222.43560909030856 -10.75252449069147 10814.0 62146.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 54.8188897957395 0.894 1 NEATM 1.209 1 0.1
13183 1.0 4.765268793203816 -76.23238157454863 21466.0 145266.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 96.84358055946961 1.594 1 NEATM 1.564 1 0.0
13184 1.0 125.00406645559904 35.363366037450106 7639.0 72826.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 128.84837625946008 1.546 1 NEATM 2.388 1 0.0
13185 1.0 53.330709941339414 -45.46822400295233 15989.0 105857.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 127.61988883309115 1.333 1 NEATM 1.509 1 0.0
13186 1.0 353.45858033457114 -82.86920593568681 21721.0 146502.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 95.57312993560936 1.595 1 NEATM 1.557 1 0.0
13187 1.0 172.2133105343957 -79.21002631507682 23041.0 148429.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 99.16539789156327 1.54 1 NEATM 1.464 1 0.0
13188 1.0 179.06089157951857 -79.00586332797828 23035.0 147942.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 97.90948026143707 1.532 1 NEATM 1.457 1 0.0
13189 1.0 230.2101059035405 73.39193234730709 6196.0 62620.99999999999 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 71.3619026028005 1.512 1 NEATM 2.553 1 0.0
13190 1.0 132.6904582066623 43.17910520923817 7414.0 71643.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 119.07246943898431 1.552 1 NEATM 2.426 1 0.0
13191 1.0 49.284097806815616 71.6512242984723 7250.0 63749.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 95.99089907068164 1.342 1 NEATM 2.155 1 0.0
13192 1.0 295.9623839499284 31.064816033373845 12419.0 100740.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 31.314494698437635 1.568 1 NEATM 1.967 1 0.0
13193 1.0 68.34524828499286 5.2091872255589635 7079.0 49593.0 0.8895107909749806 0.2263263943714506 0.2152698692863456 0.0167139236404125 -0.2102374300155673 0.0258698479630763 50 8 0.94276 0.21248 97.78836157903227 151.14566188450848 0.959 1 NEATM 1.586 1 0.0
